,Unnamed: 0,videoId,authorChannelId,authorDisplayName,textDisplay,textOriginal,publishedAt,updatedAt,likeCount,canReply,totalReplyCount
59,59,1WPFLWEVGAI,UCCXOJ3KelAF8jATrrbLxT5g,Joe Mama,i can’t wait to see robots on streets roads to handle crimes,i can’t wait to see robots on streets roads to handle crimes,2023-04-29T03:49:41Z,2023-04-29T03:49:41Z,0,True,0
60,60,1WPFLWEVGAI,UCc2otP4D19S7FZxtUtOGTxQ,Leaf Blower,blue collar,blue collar,2023-04-29T03:38:41Z,2023-04-29T03:38:41Z,0,True,0
61,61,1WPFLWEVGAI,UCnFmn0KCTSZvtbn8hyk-g3Q,Rodger Alves,"Yes, and if there are ""new"" jobs eventually they will be taken over as well, all the AI needs is to collect information about it, it is inevitable. The only ""jobs"" that AI can't takeover are prostitution, hospitality and professional athletes 😂","Yes, and if there are ""new"" jobs eventually they will be taken over as well, all the AI needs is to collect information about it, it is inevitable. The only ""jobs"" that AI can't takeover are prostitution, hospitality and professional athletes 😂",2023-04-29T03:29:24Z,2023-04-29T03:29:24Z,0,True,0
62,62,1WPFLWEVGAI,UCKsa8l4ELEvHMSfmMQiSVJw,Nik N,so should i reconsider my major or will white collar jobs actually be secure in the future lol,so should i reconsider my major or will white collar jobs actually be secure in the future lol,2023-04-29T03:23:11Z,2023-04-29T03:23:11Z,0,True,0
63,63,1WPFLWEVGAI,UC9CGop-1QkXdr7X6lBXtz6w,Justin Estrella,"Comparing AI to our transition away from an agricultural economy is a bad comparison because that took years/decades. AI will replace jobs at a faster rate than we can retrain workers for other jobs. Not to mention it will eventually learn to do the jobs people retained for. The problem will not only come fast, it will also be self-compounding.","Comparing AI to our transition away from an agricultural economy is a bad comparison because that took years/decades. AI will replace jobs at a faster rate than we can retrain workers for other jobs. Not to mention it will eventually learn to do the jobs people retained for. The problem will not only come fast, it will also be self-compounding.",2023-04-29T03:11:10Z,2023-04-29T03:15:25Z,0,True,0
64,64,1WPFLWEVGAI,UCNnS4ykbgWoxcpAorlpkNMQ,Sexynes,The rich getting richer by having less people to employ.,The rich getting richer by having less people to employ.,2023-04-29T02:41:28Z,2023-04-29T02:41:28Z,0,True,0
65,65,1WPFLWEVGAI,UC8N2HiIfZ5Io2qIMcOhOcFw,Honest Reviewer,"if CHATGPT came out when i was in high school, bro id probably be attending or graduating from MIT right now 0_0","if CHATGPT came out when i was in high school, bro id probably be attending or graduating from MIT right now 0_0",2023-04-29T02:29:27Z,2023-04-29T02:29:27Z,5,True,0
66,66,1WPFLWEVGAI,UC0va-M5osCUIysW958j-vRw,Jimbo Jimbo,"Anyone has used chatgpt will know its pretty damn useless, its just a better version of googling stuff as it removes the filter","Anyone has used chatgpt will know its pretty damn useless, its just a better version of googling stuff as it removes the filter",2023-04-29T02:03:58Z,2023-04-29T02:03:58Z,0,True,0
67,67,1WPFLWEVGAI,UCBrRwllu65em1La1WdQV31w,David Heller,biases and errors can be fixed I asked ChatGPt how.,biases and errors can be fixed I asked ChatGPt how.,2023-04-29T01:54:07Z,2023-04-29T01:54:07Z,0,True,0
68,68,1WPFLWEVGAI,UCc2u_MQiEdDQgp5T3CC3b1Q,mack,"AI doesn’t consume, humans do so from a economic standpoint AI can’t help only hurt. If employers replace humans with AI it will be less consumption because AI doesn’t eat, buy cars, buy homes etc. Good luck human race.","AI doesn’t consume, humans do so from a economic standpoint AI can’t help only hurt. If employers replace humans with AI it will be less consumption because AI doesn’t eat, buy cars, buy homes etc. Good luck human race.",2023-04-29T01:38:20Z,2023-04-29T01:38:20Z,0,True,0
69,69,1WPFLWEVGAI,UCP2lGeyFVhqhONbjioTCwhA,nesseiht gnay,"as a person who study in AI, right now AI is the fastest growing platform, the way its going it is the next industrial revolution. As the industrial revolution made life easier, AI will also do that, but it will also change the way humans work too. but AGI will still be decades from now, jobs will change.","as a person who study in AI, right now AI is the fastest growing platform, the way its going it is the next industrial revolution. As the industrial revolution made life easier, AI will also do that, but it will also change the way humans work too. but AGI will still be decades from now, jobs will change.",2023-04-29T01:36:12Z,2023-04-29T01:36:12Z,0,True,1
70,70,1WPFLWEVGAI,UCBrRwllu65em1La1WdQV31w,David Heller,yes mass unemployment 2025 cause they can’t adapt to pace of change fast lowly skilled left to be redundant and unemployed therefore ubi. Unions are all time low memberships to fight this. Protests will happen. Not enough jobs will be created. This will be enough unemployment not everywhere and all times just enough to cause a problem.,yes mass unemployment 2025 cause they can’t adapt to pace of change fast lowly skilled left to be redundant and unemployed therefore ubi. Unions are all time low memberships to fight this. Protests will happen. Not enough jobs will be created. This will be enough unemployment not everywhere and all times just enough to cause a problem.,2023-04-29T01:33:02Z,2023-04-29T01:40:14Z,0,True,0
71,71,1WPFLWEVGAI,UCcaokgYULwtS97scfeayh8g,Daniel Russell,AI has huge potential in the automation of manufacturing space.,AI has huge potential in the automation of manufacturing space.,2023-04-29T01:17:57Z,2023-04-29T01:17:57Z,3,True,0
72,72,1WPFLWEVGAI,UC0i4j6TOBqf2iRkWkSBxcDg,Phen Dy Ho,AI will not take human jobs why because AI learn from humans gather data from humans and AI is a tool for humans to make job more efficient,AI will not take human jobs why because AI learn from humans gather data from humans and AI is a tool for humans to make job more efficient,2023-04-29T01:12:42Z,2023-04-29T01:13:15Z,0,True,0
73,73,1WPFLWEVGAI,UCHuji4lVw_sR7CfltNRMwWw,Saugat Dhar,Yes,Yes,2023-04-29T00:36:05Z,2023-04-29T00:36:05Z,1,True,0
74,74,1WPFLWEVGAI,UCgwpy9S6UmHqmU5bExNQu8A,Robert Minor,It will fail!!!!!!👎🏾👎🏾👎🏾👎🏾,It will fail!!!!!!👎🏾👎🏾👎🏾👎🏾,2023-04-29T00:03:58Z,2023-04-29T00:03:58Z,0,True,0
75,75,1WPFLWEVGAI,UC_UJx-4tjyJit3E3WCt3aUQ,J Q,The end of the history will come when ChatGPT be included in the payroll. It will be the producer and consumer of all. The company owners will live their dream and the rest of population will try to survive behind the walls.,The end of the history will come when ChatGPT be included in the payroll. It will be the producer and consumer of all. The company owners will live their dream and the rest of population will try to survive behind the walls.,2023-04-29T00:02:46Z,2023-04-29T00:02:46Z,1,True,0
76,76,1WPFLWEVGAI,UCLTCC4tusc9RtmlCXNUQKcw,oskado95,"Some people are definitely more replaceable than others, but anyone who outright refuses to adapt has no place in a modern workplace. 
I am a machinist and I'm 100% sure they will implement some sort of AI in our CAM software within a couple of years. I will still be around to make sure my already very automated work is done. I have absolutely no interest in going back to a time where we had to manually crank handwheels to operate mills and lathes","Some people are definitely more replaceable than others, but anyone who outright refuses to adapt has no place in a modern workplace. 
I am a machinist and I'm 100% sure they will implement some sort of AI in our CAM software within a couple of years. I will still be around to make sure my already very automated work is done. I have absolutely no interest in going back to a time where we had to manually crank handwheels to operate mills and lathes",2023-04-28T23:33:13Z,2023-04-28T23:33:13Z,6,True,0
77,77,1WPFLWEVGAI,UCQgaT-rzUKghKVn1RlEq33Q,Yg T,AI isn’t the same as other “new”tech in the past. To assume they’re the same shows their “experts” don’t have a clue that they are talking about.,AI isn’t the same as other “new”tech in the past. To assume they’re the same shows their “experts” don’t have a clue that they are talking about.,2023-04-28T23:30:45Z,2023-04-28T23:30:45Z,0,True,1
78,78,1WPFLWEVGAI,UCOUvp9O4Vg9GJZAPeS_gMSQ,Tech with Shon,"""job are not under treat"" that guy must really think we are stupid","""job are not under treat"" that guy must really think we are stupid",2023-04-28T23:25:59Z,2023-04-28T23:25:59Z,2,True,0
79,79,1WPFLWEVGAI,UCF6m0tNAin9RtdANq-gQcJA,Joe Noego,"""Dey took r jobs""","""Dey took r jobs""",2023-04-28T23:07:14Z,2023-04-28T23:07:14Z,0,True,0
80,80,1WPFLWEVGAI,UC7ejAos6Hf4N-n5F5c2M0FA,calipdis2,"Im an analyst/economist and yes it will, I am saving all I can now so that when that happens I can live out of those dividends without having to work.","Im an analyst/economist and yes it will, I am saving all I can now so that when that happens I can live out of those dividends without having to work.",2023-04-28T22:59:44Z,2023-04-28T22:59:44Z,2,True,0
81,81,1WPFLWEVGAI,UCFHKRMZop-0AlvjOJ-ArTZg,wfw56070,Won't touch my job working in the trades as a Blue collar worker in an industry that can't be outsourced and is essential for everyone else,Won't touch my job working in the trades as a Blue collar worker in an industry that can't be outsourced and is essential for everyone else,2023-04-28T22:35:20Z,2023-04-28T22:35:20Z,0,True,0
82,82,1WPFLWEVGAI,UCzL-g2dBMZBKf2LoySnK4Tw,Kenneth Allen,This technology is getting out of control.,This technology is getting out of control.,2023-04-28T22:25:33Z,2023-04-28T22:25:33Z,0,True,0
83,83,1WPFLWEVGAI,UCy6TvlMKDpioapWAZn1zENw,Aziz A,"they should regulate it or ban it because the outcome will be social crisis , riots , ... etc","they should regulate it or ban it because the outcome will be social crisis , riots , ... etc",2023-04-28T22:22:43Z,2023-04-28T22:22:43Z,0,True,0
84,84,1WPFLWEVGAI,UCQrnTS64irao9AI1kmzj5rQ,Computers Cats and More,Lol I'd rather have these AI take journalist jobs. At least they will do actual journalism and have a consistent predictable bias. AI isn't going to do anything meaningful to people's jobs in the meantime. I've been trying to use it to make scripts for me as an amateur and when I ask a friend of mine who does it for a living questions He's like yep there's no way you're going to take my job anytime soon with the questions you are asking.,Lol I'd rather have these AI take journalist jobs. At least they will do actual journalism and have a consistent predictable bias. AI isn't going to do anything meaningful to people's jobs in the meantime. I've been trying to use it to make scripts for me as an amateur and when I ask a friend of mine who does it for a living questions He's like yep there's no way you're going to take my job anytime soon with the questions you are asking.,2023-04-28T21:58:49Z,2023-04-28T21:58:49Z,0,True,0
85,85,1WPFLWEVGAI,UCb8Cq_NoCelvLWLRgF-vEYQ,Potato,"I love chatGPT, I'm in IT and very technical (have a math degree and use to work for SpaceX). However I have dyslexia so, I hate writing emails and have a lot of spelling errors. Ever since chatgpt, I have the system always spell check my emails and it makes me look very sophisticated and professional, I love it!","I love chatGPT, I'm in IT and very technical (have a math degree and use to work for SpaceX). However I have dyslexia so, I hate writing emails and have a lot of spelling errors. Ever since chatgpt, I have the system always spell check my emails and it makes me look very sophisticated and professional, I love it!",2023-04-28T21:56:44Z,2023-04-28T21:56:44Z,19,True,3
86,86,1WPFLWEVGAI,UCUQKZYdGpQHe81978zvo-jA,Kevin Smith,"Of course, it will take out jobs but this time instead of labor jobs it will take out tech sector jobs. Personally, I am all for this technology. It will free up labor on tasks that just waste a lot of time and end up at the result quicker. For instance, most coding jobs could be done with pseudo code in any language with little training and produce consistent, efficient, high quality, error reduced code. It can be used to make it so people wait at traffic lights a minimal amount of time. It can replace a CEO. It can be used for banking. Basically, it transforms the economy from knowledge based to idea based.
I did find it funny when they said AI will just make things up in regard to news articles. Like that isn't already happening with 90% of news agencies.
The problem with Microsoft's and Google's AI is that they are trying to make them socially conscious. This inhibits the AI from being able to fully grasp a situation and would be a blind spot in certain applications.","Of course, it will take out jobs but this time instead of labor jobs it will take out tech sector jobs. Personally, I am all for this technology. It will free up labor on tasks that just waste a lot of time and end up at the result quicker. For instance, most coding jobs could be done with pseudo code in any language with little training and produce consistent, efficient, high quality, error reduced code. It can be used to make it so people wait at traffic lights a minimal amount of time. It can replace a CEO. It can be used for banking. Basically, it transforms the economy from knowledge based to idea based.
I did find it funny when they said AI will just make things up in regard to news articles. Like that isn't already happening with 90% of news agencies.
The problem with Microsoft's and Google's AI is that they are trying to make them socially conscious. This inhibits the AI from being able to fully grasp a situation and would be a blind spot in certain applications.",2023-04-28T21:51:44Z,2023-04-28T21:53:52Z,0,True,0
87,87,1WPFLWEVGAI,UC5WM4LUmNTolHAiDksu_xjA,Bess211,So basically we are screwed.,So basically we are screwed.,2023-04-28T21:49:07Z,2023-04-28T21:49:07Z,1,True,0
88,88,1WPFLWEVGAI,UC8BINbbklEizD0Tr1EjpzWw,Brandon,I mean it’s gonna take the person who made this videos job for sure.,I mean it’s gonna take the person who made this videos job for sure.,2023-04-28T21:29:27Z,2023-04-28T21:29:27Z,3,True,1
89,89,1WPFLWEVGAI,UC44GV8-3kpdhANzzHLP9Bjg,Gabriel,I welcome our robot overlords.,I welcome our robot overlords.,2023-04-28T21:26:33Z,2023-04-28T21:26:33Z,0,True,1
90,90,1WPFLWEVGAI,UC9SL3t1j7mkyWtlPazPNZRA,Michael Lewis Jones,Disney character panties are the most cutest and comfortable kind of panties to wear hgca,Disney character panties are the most cutest and comfortable kind of panties to wear hgca,2023-04-28T21:18:10Z,2023-04-28T21:18:10Z,0,True,0
91,91,1WPFLWEVGAI,UCV-N86dUkpXdV8uFAFfajRg,One in a trillion,"In the future, you don't even need to go to school because the AI will go to school for you.","In the future, you don't even need to go to school because the AI will go to school for you.",2023-04-28T21:14:13Z,2023-04-28T21:14:13Z,6,True,1
92,92,1WPFLWEVGAI,UC0YF6XZOFQZZMGdArs6ydiA,Anon,I’m an educator and I get incredibly nervous when I hear a student bring up how they used Chat-GPT to help them solve their problems.,I’m an educator and I get incredibly nervous when I hear a student bring up how they used Chat-GPT to help them solve their problems.,2023-04-28T21:10:39Z,2023-04-28T21:10:39Z,27,True,8
93,93,1WPFLWEVGAI,UCbLUsIzYa9PFusNHlRP-9yg,J Torres,Sounds to me like people are calling for an AI Pause in order to catch up to Open ai/MSFT.,Sounds to me like people are calling for an AI Pause in order to catch up to Open ai/MSFT.,2023-04-28T21:05:53Z,2023-04-28T21:05:53Z,0,True,0
94,94,1WPFLWEVGAI,UCnVFu6g4sjNND8iVBJMCzGA,Diogenes the public masturbater,Yes,Yes,2023-04-28T20:34:16Z,2023-04-28T20:34:16Z,0,True,0
95,95,1WPFLWEVGAI,UC8Ih6PMSG08aX8rhOb35FYw,Gnome Star,"Any job that can be done at home, so called remote “work” can be gone now. Will certainly be gone in 5 years.","Any job that can be done at home, so called remote “work” can be gone now. Will certainly be gone in 5 years.",2023-04-28T20:26:19Z,2023-04-28T20:26:19Z,2,True,0
96,96,1WPFLWEVGAI,UCKdqaqdIgPJe8OJjLGtrZCg,Shravan Shetty,"ChatGPT won't take over your job, but it will be taken over by the person using AI. 🐒","ChatGPT won't take over your job, but it will be taken over by the person using AI. 🐒",2023-04-28T20:26:11Z,2023-04-28T20:26:11Z,0,True,1
97,97,1WPFLWEVGAI,UCbk3WEyPAhkWQfbetYNLPEA,longbeach225,Just launch the EMP and we all good.,Just launch the EMP and we all good.,2023-04-28T20:14:28Z,2023-04-28T20:14:28Z,0,True,0
98,98,1WPFLWEVGAI,UCnKHa5S0vcLhZ5y2e0cSyow,Juan Nevindez,"It will take a lot of low end jobs eventually, but it isn’t accurate and needs to have human oversight.","It will take a lot of low end jobs eventually, but it isn’t accurate and needs to have human oversight.",2023-04-28T19:56:06Z,2023-04-28T19:56:06Z,0,True,0
99,99,1WPFLWEVGAI,UC_ntgyoQoa0hK7hsx1iUnhg,Vans With Benefits,Why is the old dude using that filter,Why is the old dude using that filter,2023-04-28T19:56:03Z,2023-04-28T19:56:03Z,0,True,0
100,100,1WPFLWEVGAI,UC7WDoeyMR03920sGndQJyKw,dash man,Could UBI be an answer to this? Or is it too expensive?,Could UBI be an answer to this? Or is it too expensive?,2023-04-28T19:50:12Z,2023-04-28T19:50:12Z,1,True,1
101,101,1WPFLWEVGAI,UCzr4CcD6uDTiUeQLaBIB1Cw,Ignatius Bartholomew ,Hopefully truck drivers are replaced they are horrible drivers,Hopefully truck drivers are replaced they are horrible drivers,2023-04-28T19:40:48Z,2023-04-28T19:40:48Z,0,True,0
102,102,1WPFLWEVGAI,UCXFIO9gUUoEc0UphDDiIT0Q,Willie Fungo,"Regulation is badly needed. For starters, creating photorealistic images/videos of public figures in compromising positions or speech should be a form of slander or defamation.","Regulation is badly needed. For starters, creating photorealistic images/videos of public figures in compromising positions or speech should be a form of slander or defamation.",2023-04-28T19:38:50Z,2023-04-28T19:38:50Z,1,True,0
103,103,1WPFLWEVGAI,UCl7m8EnOIMn0ifX76Xb8GCw,MubashirullahD,The same thing was said over and over again in different words with slightly more information,The same thing was said over and over again in different words with slightly more information,2023-04-28T19:38:45Z,2023-04-28T19:38:45Z,0,True,0
104,104,1WPFLWEVGAI,UCkK2jidP2J4SidaJ7KlPApg,Cosmic Jerry,"🤖🚬  🍔🍔 🍟🍟
Here's your Order...","🤖🚬  🍔🍔 🍟🍟
Here's your Order...",2023-04-28T19:34:43Z,2023-04-29T12:53:05Z,0,True,0
105,105,1WPFLWEVGAI,UCWdE-t93iUUWybaYaMmdMKA,Derick Shalo,The senator’s tweets were completely off description of what ChatGPT is and how it works. ChatGPT did not teach itself “Advanced Chemistry” nor can it use that information in a creative way. Without webscraping there is no ChatGPT. Without ChatGPT there is still even more advanced chemistry research to be done.,The senator’s tweets were completely off description of what ChatGPT is and how it works. ChatGPT did not teach itself “Advanced Chemistry” nor can it use that information in a creative way. Without webscraping there is no ChatGPT. Without ChatGPT there is still even more advanced chemistry research to be done.,2023-04-28T19:28:20Z,2023-04-28T19:28:20Z,2,True,1
106,106,1WPFLWEVGAI,UCGVR2ZZgt0rbBMaX2KjUqaw,Frostman96,We absolutely need governments to intervene and slow or pause this wave of AI until we get our act together. It is a Pandora's box at this point and we have no idea what we're doing to society.,We absolutely need governments to intervene and slow or pause this wave of AI until we get our act together. It is a Pandora's box at this point and we have no idea what we're doing to society.,2023-04-28T19:27:36Z,2023-04-28T19:27:36Z,7,True,3
107,107,1WPFLWEVGAI,UCg_qFdhXHAAPDUnJivJYSnA,Saul Goodman,They said the same thing about computers.,They said the same thing about computers.,2023-04-28T19:12:09Z,2023-04-28T19:12:09Z,1,True,0
108,108,1WPFLWEVGAI,UCg_qFdhXHAAPDUnJivJYSnA,Saul Goodman,They are just boomers.,They are just boomers.,2023-04-28T19:10:27Z,2023-04-28T19:10:27Z,0,True,0
109,109,1WPFLWEVGAI,UCBPAA12lbSyvDGwx6Sy1QJA,Freddy Friend,ChatGPT doesn't work on my PC.,ChatGPT doesn't work on my PC.,2023-04-28T18:57:35Z,2023-04-28T18:57:35Z,0,True,0
110,110,1WPFLWEVGAI,UC_ch8qA2_4i68WefsGTxOSw,Jerry Huang,"While I think the short term effects of AI is very overblown by the mainstream media, as time goes on it just shows how much Andrew Yang was in sync with the problems of society and he should have won the 2020 election","While I think the short term effects of AI is very overblown by the mainstream media, as time goes on it just shows how much Andrew Yang was in sync with the problems of society and he should have won the 2020 election",2023-04-28T18:55:32Z,2023-04-28T18:55:32Z,0,True,0
111,111,1WPFLWEVGAI,UCRxO4BaczorbDm2Peq6TAHg,SoraFan23,Even if ChatGPT creates new jobs it will still replace the old jobs that humans once worked with for a long time.,Even if ChatGPT creates new jobs it will still replace the old jobs that humans once worked with for a long time.,2023-04-28T18:39:40Z,2023-04-28T18:39:40Z,3,True,1
112,112,1WPFLWEVGAI,UCtUPb9KfxX_YrIYdnszIaFA,MANCAVE Studios,"AI doesn't create problems as much as it exposes them. People should not feel like they need to defend their incomes against labor-saving technology that will, if regulated properly, make their lives better. Children should be guided toward an unironic interest in the things they are learning. If students are using AI to complete their assignments, they are not engaged with the material.","AI doesn't create problems as much as it exposes them. People should not feel like they need to defend their incomes against labor-saving technology that will, if regulated properly, make their lives better. Children should be guided toward an unironic interest in the things they are learning. If students are using AI to complete their assignments, they are not engaged with the material.",2023-04-28T18:38:28Z,2023-04-28T18:38:28Z,3,True,1
113,113,1WPFLWEVGAI,UCnQpt5Gzz6aKa0wyGMdeI6g,Sam Sam,"One door closed another open, there is so much thing to learn and earn. Nobody can take your job if you are capable to earn your bread","One door closed another open, there is so much thing to learn and earn. Nobody can take your job if you are capable to earn your bread",2023-04-28T18:38:08Z,2023-04-28T18:38:08Z,0,True,0
114,114,1WPFLWEVGAI,UC6GMmlcBagm4XXCpBVdl7Mg,Ayush Negi,I hope this same job losing culture should be applied to politicians too,I hope this same job losing culture should be applied to politicians too,2023-04-28T18:33:01Z,2023-04-28T18:33:01Z,3,True,1
115,115,1WPFLWEVGAI,UCMiC35JxJQ3xCSOnW6u5OiA,ghost mall,"Historically, a big component of opposition to Socialism has been pride, the idea that “I’m working my butt off so some other guy shouldn’t get paid to just sit on his ass.” Well, what if the ones working their butts off are the robots and we are all out on our asses someday? I wonder if those conservative types might revisit their views on wealth redistribution","Historically, a big component of opposition to Socialism has been pride, the idea that “I’m working my butt off so some other guy shouldn’t get paid to just sit on his ass.” Well, what if the ones working their butts off are the robots and we are all out on our asses someday? I wonder if those conservative types might revisit their views on wealth redistribution",2023-04-28T18:28:13Z,2023-04-28T18:28:13Z,0,True,0
116,116,1WPFLWEVGAI,UCUQl1NW-Tz9nbrZOpQLdbbQ,ShutIn Alley,The irony is this technology is going to bring us back to farming. Yum yum yum.,The irony is this technology is going to bring us back to farming. Yum yum yum.,2023-04-28T18:26:29Z,2023-04-28T18:26:29Z,1,True,2
117,117,1WPFLWEVGAI,UC8DTfY0kslVq-grZ_1jKKdg,TalynWuff,"Yes. The answer is yes, it will take your job. Don't fall for corporations saying it 'frees employees up for other tasks'. That task is standing in the unemployment line.","Yes. The answer is yes, it will take your job. Don't fall for corporations saying it 'frees employees up for other tasks'. That task is standing in the unemployment line.",2023-04-28T18:26:06Z,2023-04-28T18:26:06Z,31,True,2
118,118,1WPFLWEVGAI,UCS0ZzuK8qPjvmd3IRfQ451w,anthony harper,Maybe we don't need money !,Maybe we don't need money !,2023-04-28T18:17:55Z,2023-04-28T18:17:55Z,0,True,0
119,119,1WPFLWEVGAI,UCS0ZzuK8qPjvmd3IRfQ451w,anthony harper,"The problem is we're living 100 years, maybe even more behind advancements in technology. Here's the thing businesses, people, and government live to cut cost and save earnings. Meaning their going to keep using this technology. It doesn't make sense to keep a system like this going","The problem is we're living 100 years, maybe even more behind advancements in technology. Here's the thing businesses, people, and government live to cut cost and save earnings. Meaning their going to keep using this technology. It doesn't make sense to keep a system like this going",2023-04-28T18:16:58Z,2023-04-28T18:16:58Z,0,True,0
120,120,1WPFLWEVGAI,UCoEI2j6D1_Je5F3cRkH58SQ,Ryan Mugumisi,"Chat GPT can take my job but it will never take away my girlfriend cause she don't exist ,take that AI","Chat GPT can take my job but it will never take away my girlfriend cause she don't exist ,take that AI",2023-04-28T18:12:27Z,2023-04-28T18:12:27Z,0,True,1
121,121,1WPFLWEVGAI,UCS0ZzuK8qPjvmd3IRfQ451w,anthony harper,"Why do people need jobs ! This technology, infact all technology as always freed human beings from repetitive, mudane labor!","Why do people need jobs ! This technology, infact all technology as always freed human beings from repetitive, mudane labor!",2023-04-28T18:11:28Z,2023-04-28T18:11:28Z,0,True,0
122,122,1WPFLWEVGAI,UC4f1MmR4YZMDG6C0k1GnjrA,ChatGPT,yes i will. G i v e,yes i will. G i v e,2023-04-28T18:06:42Z,2023-04-28T18:06:42Z,1,True,1
123,123,1WPFLWEVGAI,UCMiC35JxJQ3xCSOnW6u5OiA,ghost mall,Wow. Almost 10 minutes of listening to people talk yet I know absolutely nothing more than I knew before clicking on this video. CNBC is usually pretty good but this felt like empty Clickbait. Not one of these people made any kind of definitive or coherent statement about what’s going to happen next. We don’t need a video telling us that we don’t really know what’s gonna happen next. We already know that lol,Wow. Almost 10 minutes of listening to people talk yet I know absolutely nothing more than I knew before clicking on this video. CNBC is usually pretty good but this felt like empty Clickbait. Not one of these people made any kind of definitive or coherent statement about what’s going to happen next. We don’t need a video telling us that we don’t really know what’s gonna happen next. We already know that lol,2023-04-28T18:02:49Z,2023-04-28T18:02:49Z,3,True,0
124,124,1WPFLWEVGAI,UCsGL63qaYoislA25QQzeskw,Thien Dao,"Guys!!!! think of this...if AI really take over the economy then people will lost their job, when people lost their job they can afford the product that the company makes which make the whole economy break....so I think that AI wouldn't replace our job completely. But for part time job they might.... Anyway just my opinion.","Guys!!!! think of this...if AI really take over the economy then people will lost their job, when people lost their job they can afford the product that the company makes which make the whole economy break....so I think that AI wouldn't replace our job completely. But for part time job they might.... Anyway just my opinion.",2023-04-28T18:01:43Z,2023-04-28T18:01:43Z,1,True,0
125,125,1WPFLWEVGAI,UClPbZuU17Ng04WZsxmXtbGQ,Prokesh,humans need not apply,humans need not apply,2023-04-28T17:58:24Z,2023-04-28T17:58:24Z,0,True,0
126,126,1WPFLWEVGAI,UCLK2sqUilC6bNVIFc3NnNKQ,ME Pulley,And the rise of the Machines continues....,And the rise of the Machines continues....,2023-04-28T17:54:05Z,2023-04-28T17:54:05Z,0,True,0
127,127,1WPFLWEVGAI,UCmRSOwICdjvfic1JoMHq6Ow,Soniel Elica,IA music is better than some artists lol,IA music is better than some artists lol,2023-04-28T17:52:29Z,2023-04-28T17:52:29Z,0,True,0
128,128,1WPFLWEVGAI,UC4tJ5tKhvJYUibAK7-S9caQ,Zionism is Terrorism,Probably not. Unless your job is picking/sorting toxic garbage all day. Not something you'd want to do anyway.,Probably not. Unless your job is picking/sorting toxic garbage all day. Not something you'd want to do anyway.,2023-04-28T17:50:57Z,2023-04-28T17:50:57Z,1,True,0
129,129,1WPFLWEVGAI,UCta_awn-sW1Xz9lasgCLdEw,Ken Love Photography,"Since I’m in the artistic field, thanks for creating some thing that’s going to put me out of business. I really appreciate that after working my whole life to build this business.😢😢😢😢😢😢😢😢","Since I’m in the artistic field, thanks for creating some thing that’s going to put me out of business. I really appreciate that after working my whole life to build this business.😢😢😢😢😢😢😢😢",2023-04-28T17:48:36Z,2023-04-28T17:48:36Z,8,True,1
130,130,1WPFLWEVGAI,UCSk3wa0D4eqT42s-fnari6g,Huy Vuong,"This automation issue has always existed in human history. Supply and demand economics has existed before that, but with organisms competing for resources. Here’s my take:

As new innovation and technology become available  it changes how we acquire resources, like products and services. Automation and innovation is needed for us humans to be able to produce and have more things. Imagine building a house from scratch, literally no tools or materials. It would be extremely inefficient. This change and adaptation will always exist and will continue to because we humans create new things that create new things. The real question is how humans that are in control will act on these new changes. Businesses have choices. Firing or being more frugal are two of many choices. Humans must adapt to the new way of life such as every generation before have. The question is whether we do it sustainably with more of society included in the change equation. Learning and providing training is part of the new adaptation equation. I encourage those in position of power to include more of society and provide training and job opportunities to this changing world. 

There’s more to this topic, but maybe for another rant. Good luck all and keep adapting!!","This automation issue has always existed in human history. Supply and demand economics has existed before that, but with organisms competing for resources. Here’s my take:

As new innovation and technology become available  it changes how we acquire resources, like products and services. Automation and innovation is needed for us humans to be able to produce and have more things. Imagine building a house from scratch, literally no tools or materials. It would be extremely inefficient. This change and adaptation will always exist and will continue to because we humans create new things that create new things. The real question is how humans that are in control will act on these new changes. Businesses have choices. Firing or being more frugal are two of many choices. Humans must adapt to the new way of life such as every generation before have. The question is whether we do it sustainably with more of society included in the change equation. Learning and providing training is part of the new adaptation equation. I encourage those in position of power to include more of society and provide training and job opportunities to this changing world. 

There’s more to this topic, but maybe for another rant. Good luck all and keep adapting!!",2023-04-28T17:47:56Z,2023-04-28T17:47:56Z,2,True,1
131,131,1WPFLWEVGAI,UCHMpDeFoqxdx2kts2Qe8yrA,technick,"Yes, ChatGPT will take jobs. How many jobs is unclear, but if you're low level, you're going to be the first to go.","Yes, ChatGPT will take jobs. How many jobs is unclear, but if you're low level, you're going to be the first to go.",2023-04-28T17:40:27Z,2023-04-28T17:40:27Z,0,True,2
